TimeStamp,Open,High,Low,Close,Volume,RSI,rsi_pivot_low,bullish_divergence_signal
2021-01-03 13:00:00,34103.73,34385.02,33800.0,33880.0,4373.738376,62.88686036581562,False,False
2021-01-03 14:00:00,33877.98,34150.0,33450.0,33811.54,5928.805563,61.95483341878435,False,False
2021-01-03 15:00:00,33811.54,33873.45,32727.0,33506.62,8391.249757,57.84284483779753,False,False
2021-01-03 16:00:00,33505.15,33822.69,32650.0,32676.74,7983.739125,48.423023243621074,True,False
2021-01-03 17:00:00,32676.75,33333.33,32454.73,32909.27,7447.809163,50.838837574641026,False,False
2021-01-03 18:00:00,32907.51,33031.57,32267.0,32769.76,4707.199943,49.34547242177474,False,False
2021-01-03 19:00:00,32769.79,32930.0,32455.71,32772.21,2288.439412,49.37359744554851,False,False
2021-01-03 20:00:00,32775.1,33816.0,32727.1,33726.21,5420.678183,58.93485403898276,False,False
2021-01-03 21:00:00,33725.72,33861.92,33506.0,33558.34,2123.067992,56.89852337913086,False,False
2021-01-03 22:00:00,33559.06,33661.1,33000.0,33119.14,2841.033093,51.850694858035,False,False
2021-01-03 23:00:00,33119.14,33600.0,32600.0,33000.05,5077.560592,50.54136752773893,False,False
2021-01-04 00:00:00,33000.05,33111.44,32400.25,32843.88,4792.206831,48.801044881144826,False,False
2021-01-04 01:00:00,32843.89,33327.0,32602.47,33191.04,3390.023872,52.700103182081904,False,False
2021-01-04 02:00:00,33191.05,33588.0,32958.38,33454.22,3180.350783,55.46877307680721,False,False
2021-01-04 03:00:00,33454.21,33510.71,33160.0,33505.16,3174.209134,56.005557060983804,False,False
2021-01-04 04:00:00,33505.15,33600.0,33186.14,33257.55,3167.029273,52.68136699675382,False,False
2021-01-04 05:00:00,33257.56,33315.9,32802.25,32813.01,3990.70088,47.25812974042107,False,False
2021-01-04 06:00:00,32813.01,33408.0,32813.0,33100.02,4768.764928,50.78106489040722,False,False
2021-01-04 07:00:00,33100.02,33148.69,31505.0,32068.84,9472.376828,40.35217261911075,False,False
2021-01-04 08:00:00,32068.84,32567.88,31450.0,32045.14,6529.253248,40.14809290085666,False,False
2021-01-04 09:00:00,32045.15,32152.15,30248.85,31038.63,11271.896531,32.606098707462806,False,False
2021-01-04 10:00:00,31038.35,31227.33,28130.0,30270.76,19376.831179,28.246554870326847,True,False
2021-01-04 11:00:00,30270.76,30900.2,29400.0,30743.06,9413.490067,34.08431082855087,False,False
2021-01-04 12:00:00,30742.99,31434.07,30454.25,31219.02,8316.880828,39.43219742228632,False,False
2021-01-04 13:00:00,31219.03,31400.0,30600.0,31400.0,5474.654787,41.37973558434218,False,False
2021-01-04 14:00:00,31400.0,32167.93,31400.0,32113.68,7479.383587,48.42276983455767,False,False
2021-01-04 15:00:00,32113.68,32185.67,31550.0,31745.72,5321.620251,45.39448391318472,False,False
2021-01-04 16:00:00,31745.71,31920.0,30723.0,31320.31,8174.285783,42.11520794281359,False,False
2021-01-04 17:00:00,31320.3,31523.01,30626.36,31024.17,4962.562729,39.95157847673084,False,False
2021-01-04 18:00:00,31022.25,31465.44,31001.0,31165.16,3361.43987,41.492675904152975,False,False
2021-01-04 19:00:00,31165.16,31855.75,31104.99,31665.51,3388.372221,46.71872390562782,False,False
2021-01-04 20:00:00,31665.52,31830.95,31210.0,31244.97,2850.963087,43.224049641094474,False,False
2021-01-04 21:00:00,31244.97,31579.0,30856.08,31014.27,3202.456127,41.39474551270568,False,False
2021-01-04 22:00:00,31014.27,31474.78,30950.0,31332.05,1646.484138,44.85666631623959,False,False
2021-01-04 23:00:00,31332.05,32031.01,31150.0,31988.71,4193.648728,51.263371500875735,False,False
2021-01-05 00:00:00,31989.75,32853.38,31989.74,32430.49,7707.64341,55.04733820739442,False,False
2021-01-05 01:00:00,32430.69,32796.0,32224.25,32786.06,4246.96065,57.88176798059466,False,False
2021-01-05 02:00:00,32786.05,32828.26,32221.1,32306.64,3163.430044,53.026850620193194,False,False
2021-01-05 03:00:00,32306.64,32536.09,31130.86,31200.0,5695.044496,43.878082961124996,False,False
2021-01-05 04:00:00,31190.04,31538.45,30418.0,30858.98,7229.486366,41.501832536869074,False,False
2021-01-05 05:00:00,30858.98,31366.16,29900.0,30436.25,6366.976124,38.70372001668339,True,False
2021-01-05 06:00:00,30436.26,31270.43,29900.0,31123.25,6611.210735,45.173197030894734,False,False
2021-01-05 07:00:00,31123.25,31312.03,30759.47,30817.77,2811.383953,42.99992789956134,False,False
2021-01-05 08:00:00,30817.78,31522.19,30817.78,31192.09,3237.120957,46.40260913281784,False,False
2021-01-05 09:00:00,31192.16,31821.94,31157.9,31569.63,3935.597979,49.66630228376859,False,False
2021-01-05 10:00:00,31569.63,31687.11,31088.33,31345.77,3174.760396,47.807389917950005,False,False
2021-01-05 11:00:00,31347.73,31777.0,31284.15,31776.66,2908.121768,51.56515480595257,False,False
2021-01-05 12:00:00,31776.66,32057.13,31563.84,31585.01,4161.551334,49.84614154719911,False,False
2021-01-05 13:00:00,31585.0,31900.0,31416.27,31460.01,2523.023165,48.70566014575285,False,False
2021-01-05 14:00:00,31460.11,32375.07,31111.78,32342.33,5942.102854,56.305198717306226,False,False
2021-01-05 15:00:00,32343.61,32374.31,31929.41,32099.98,3616.599016,53.941237913312676,False,False
2021-01-05 16:00:00,32099.97,32670.0,31763.23,32469.9,4926.171616,56.914751003287506,False,False
2021-01-05 17:00:00,32469.9,32790.0,32254.18,32742.73,3599.645718,59.016291858953316,False,False
2021-01-05 18:00:00,32742.73,33433.55,32650.03,33372.84,6647.009921,63.450350015966286,False,False
2021-01-05 19:00:00,33372.83,34187.09,33098.82,33697.75,8659.338503,65.52176246397212,False,False
2021-01-05 20:00:00,33693.8,34044.13,33318.0,33969.17,5800.653907,67.19437419225163,False,False
2021-01-05 21:00:00,33968.66,33996.03,33471.94,33699.63,3682.074151,63.88014865280712,False,False
2021-01-05 22:00:00,33699.63,34360.0,33695.6,34183.42,4616.403334,67.02402289520097,False,False
2021-01-05 23:00:00,34183.43,34284.91,33650.0,33949.53,4787.686641,64.11838663006574,False,False
2021-01-06 00:00:00,33949.53,34107.59,33288.0,33918.01,6106.351924,63.71749344171093,False,False
2021-01-06 01:00:00,33918.01,34018.93,33513.05,33811.28,3237.659354,62.297131186484286,False,False
2021-01-06 02:00:00,33811.28,34135.84,33768.32,33873.3,3252.254556,62.815845564130335,False,False
2021-01-06 03:00:00,33873.3,34170.0,33652.0,34117.59,3183.088045,64.86623873108968,False,False
2021-01-06 04:00:00,34116.76,35766.58,34109.83,35325.91,12735.417627,72.84293457006348,False,False
2021-01-06 05:00:00,35326.82,35590.0,34510.0,34978.91,5595.783676,68.06382557182553,False,False
2021-01-06 06:00:00,34977.27,35229.1,34782.44,35125.51,3923.026403,68.98949830947554,False,False
2021-01-06 07:00:00,35125.49,35248.63,34350.0,34676.4,3898.737284,62.96808414557712,False,False
2021-01-06 08:00:00,34666.8,34950.77,34015.0,34594.28,5094.759196,61.904146557649,False,False
2021-01-06 09:00:00,34596.08,34607.69,33357.9,33919.5,5753.91297,53.852261554383475,True,False
2021-01-06 10:00:00,33919.5,34550.0,33834.61,34417.36,3851.574259,58.17486044846706,False,False
2021-01-06 11:00:00,34417.37,35200.0,34342.87,34918.53,6362.804142,62.0304635865252,False,False
2021-01-06 12:00:00,34918.54,35088.0,34415.61,34929.87,4569.514665,62.115563365370576,False,False
2021-01-06 13:00:00,34929.87,35050.0,34300.0,34550.0,4296.272331,57.468984770577116,False,False
2021-01-06 14:00:00,34549.99,34593.5,34052.42,34213.46,5728.368095,53.64062235460859,True,False
2021-01-06 15:00:00,34213.58,34790.0,34150.0,34566.19,4050.156848,56.882686503669504,False,False
2021-01-06 16:00:00,34566.18,35076.42,34372.92,34612.41,6142.986291,57.30403655460645,False,False
2021-01-06 17:00:00,34615.98,35057.81,34562.0,34898.52,3410.29344,59.91533999616928,False,False
2021-01-06 18:00:00,34898.52,35245.0,34894.22,35215.75,3704.008481,62.64345762892043,False,False
2021-01-06 19:00:00,35215.75,35695.0,34652.6,34816.72,5619.207768,57.3556340869168,False,False
2021-01-06 20:00:00,34818.95,36250.0,34280.0,36015.88,10922.412724,66.50576925836722,False,False
2021-01-06 21:00:00,36015.16,36470.0,35650.0,35874.16,7481.324348,64.73784846465725,False,False
2021-01-06 22:00:00,35869.97,36379.99,35700.92,35989.63,2717.847393,65.5415990608732,False,False
2021-01-06 23:00:00,35989.64,36939.21,35949.12,36769.36,5501.43949,70.44118405096354,False,False
2021-01-07 00:00:00,36769.36,37287.63,36422.71,37150.66,6259.578978,72.50038193086253,False,False
2021-01-07 01:00:00,37150.66,37227.61,36615.83,36871.47,4542.03973,68.72514303958096,False,False
2021-01-07 02:00:00,36871.47,37087.01,36456.0,36962.37,4112.981009,69.28592025438265,False,False
2021-01-07 03:00:00,36962.37,37699.0,36926.53,37454.48,4747.646909,72.19284976570941,False,False
2021-01-07 04:00:00,37452.62,37550.0,37056.12,37450.95,4099.953841,72.14010602009674,False,False
2021-01-07 05:00:00,37450.95,37700.8,37100.77,37347.2,4337.600291,70.50959739414985,False,False
2021-01-07 06:00:00,37347.2,37439.75,36710.0,37130.84,4095.35114,67.10344039243363,False,False
2021-01-07 07:00:00,37130.85,37338.72,36720.0,36859.85,3782.276886,62.99849328472637,False,False
2021-01-07 08:00:00,36863.04,37350.0,36300.0,37217.55,5254.610209,65.9586826588709,False,False
2021-01-07 09:00:00,37217.55,37500.99,36905.0,37492.69,4407.045594,68.07440449928325,False,False
2021-01-07 10:00:00,37492.7,37500.0,36920.0,37045.45,3236.822718,61.39473562808553,True,False
2021-01-07 11:00:00,37045.45,37913.72,37038.97,37822.09,4315.490397,67.3804134149486,False,False
2021-01-07 12:00:00,37825.64,38200.0,37518.0,37941.36,6363.359069,68.1959535356448,False,False
2021-01-07 13:00:00,37941.37,38429.0,37900.0,38161.6,5364.346066,69.70230439339866,False,False
2021-01-07 14:00:00,38161.6,38644.76,38079.02,38453.97,5516.633701,71.62371668289342,False,False
2021-01-07 15:00:00,38450.51,38970.42,38062.75,38970.42,5401.362641,74.67850089312911,False,False
2021-01-07 16:00:00,38970.41,39500.0,38921.49,39120.01,8054.616114,75.5011775958468,False,False
2021-01-07 17:00:00,39120.01,39775.0,39101.36,39732.92,4853.729905,78.57290027619496,False,False
2021-01-07 18:00:00,39732.92,40365.0,36500.0,38948.48,16920.672871,66.99506616806474,False,False
2021-01-07 19:00:00,38907.58,39236.12,37493.52,39062.0,9539.541292,67.7359844175916,False,False
2021-01-07 20:00:00,39061.99,39199.33,38352.88,39109.38,4364.133612,68.05828200457168,False,False
2021-01-07 21:00:00,39111.34,39882.07,38908.11,39687.11,4533.614789,71.76237098089861,False,False
2021-01-07 22:00:00,39687.11,39969.0,39150.0,39665.92,2855.62721,71.43516149137105,False,False
2021-01-07 23:00:00,39666.0,39680.54,38541.38,39432.28,5866.665465,67.76619987856746,False,False
2021-01-08 00:00:00,39432.48,39699.87,38793.23,38793.23,3387.174889,58.86122393796849,False,False
2021-01-08 01:00:00,38793.24,39000.0,37800.0,38681.37,5775.389265,57.43841455367307,False,False
2021-01-08 02:00:00,38681.38,38692.83,36500.0,37181.74,9364.247135,42.57886863412651,True,False
2021-01-08 03:00:00,37181.74,38460.13,37068.4,38347.1,5036.746918,52.79819698601667,False,False
2021-01-08 04:00:00,38347.11,38949.97,38155.61,38668.92,5126.666402,55.1709251810418,False,False
2021-01-08 05:00:00,38668.92,38700.0,37895.0,37975.25,4384.158743,49.40600015511142,False,False
2021-01-08 06:00:00,37980.53,38685.13,37563.92,38537.94,3989.761815,53.63800789549993,False,False
2021-01-08 07:00:00,38538.99,39143.8,38280.16,38930.55,4177.46546,56.37966583825416,False,False
2021-01-08 08:00:00,38929.56,38985.06,38414.7,38648.95,3277.73807,53.91685145596954,False,False
2021-01-08 09:00:00,38648.96,39374.22,38222.0,39358.34,3995.803833,58.7994326608483,False,False
2021-01-08 10:00:00,39358.99,41057.79,39220.0,40721.45,10298.221326,66.20824513489845,False,False
2021-01-08 11:00:00,40722.71,41500.45,40345.39,41286.67,9286.549999,68.72003318473523,False,False
2021-01-08 12:00:00,41286.67,41785.9,40857.37,41316.91,7590.278927,68.85342570572901,False,False
2021-01-08 13:00:00,41318.03,41641.83,40700.0,41311.18,5331.452666,68.79356104766802,False,False
2021-01-08 14:00:00,41313.24,41564.72,40970.22,41454.13,3918.180651,69.50588124997091,False,False
2021-01-08 15:00:00,41454.13,41950.0,39777.0,40829.08,12863.951617,62.76013219042908,False,False
2021-01-08 16:00:00,40829.07,41600.0,40359.67,41303.42,6293.058759,65.49683265038638,False,False
2021-01-08 17:00:00,41303.41,41556.19,40888.88,41009.07,3675.204655,62.430798428835516,False,False
2021-01-08 18:00:00,41009.08,41153.0,39800.0,39920.39,6673.747782,52.619541538243766,False,False
2021-01-08 19:00:00,39920.67,40700.0,39900.35,40365.09,3881.072464,55.68323544194708,False,False
2021-01-08 20:00:00,40365.09,40500.0,38888.0,39059.15,9598.073547,46.229452225964835,True,False
2021-01-08 21:00:00,39062.88,40116.37,38652.0,40075.82,6171.364208,52.92941299258899,False,False
2021-01-08 22:00:00,40075.82,40785.0,39740.95,40674.45,3008.048563,56.37619998158877,False,False
2021-01-08 23:00:00,40672.02,40937.77,40465.76,40582.81,2685.599805,55.703749137144975,False,False
2021-01-09 00:00:00,40586.96,40976.13,39980.27,40283.56,4382.254983,53.46122358350036,False,False
2021-01-09 01:00:00,40286.09,40321.92,39710.0,40198.56,4543.736056,52.81087560834631,False,False
2021-01-09 02:00:00,40196.51,40561.97,39500.0,39973.0,3032.046541,51.03661818545506,False,False
2021-01-09 03:00:00,39973.0,40376.69,39709.61,40211.59,1917.78678,52.84141718963364,False,False
2021-01-09 04:00:00,40209.91,40490.0,39805.03,40206.44,1976.484373,52.79617958410589,False,False
2021-01-09 05:00:00,40206.43,40206.43,39154.48,39295.37,3025.041625,45.39263425378839,False,False
2021-01-09 06:00:00,39293.41,39627.11,38888.0,38984.86,4352.605937,43.17068220492292,True,False
2021-01-09 07:00:00,38978.46,39692.0,38720.0,39638.61,3109.889209,48.8478764934803,False,False
2021-01-09 08:00:00,39639.21,40254.42,39290.86,40172.14,3081.993289,52.976524562240435,False,False
2021-01-09 09:00:00,40167.54,40790.0,40164.03,40348.35,3653.415447,54.288794740801194,False,False
2021-01-09 10:00:00,40348.36,40800.0,40105.51,40376.03,3130.356558,54.50358074115469,False,False
2021-01-09 11:00:00,40376.03,41237.44,40256.73,40565.77,4682.991247,56.02878923957864,False,False
2021-01-09 12:00:00,40565.77,40912.48,40410.01,40874.99,2732.201204,58.472135198373046,False,False
2021-01-09 13:00:00,40874.99,41222.0,40679.1,41051.65,3818.65745,59.844950279428936,False,False
2021-01-09 14:00:00,41051.66,41380.0,40700.0,40819.01,3867.781192,57.164960170509474,False,False
2021-01-09 15:00:00,40819.01,40953.0,40200.0,40525.15,3364.433164,53.88253760337025,False,False
2021-01-09 16:00:00,40525.16,40649.96,39869.0,39995.1,3942.095173,48.47562836066627,False,False
2021-01-09 17:00:00,39995.09,40586.87,39985.45,40421.4,2205.653031,52.59567544466728,False,False
2021-01-09 18:00:00,40421.4,40800.0,40417.36,40650.01,2109.16468,54.688176056874674,False,False
2021-01-09 19:00:00,40650.0,40880.0,40469.4,40665.91,1864.142493,54.83749408510107,False,False
2021-01-09 20:00:00,40665.91,40781.69,40050.0,40606.22,3330.651765,54.116519923544324,False,False
2021-01-09 21:00:00,40610.35,40755.0,40483.17,40718.8,2433.80943,55.309950831963405,False,False
2021-01-09 22:00:00,40718.81,40743.47,40120.0,40281.09,1973.252287,49.877954434113775,False,False
2021-01-09 23:00:00,40283.73,40415.01,39928.91,40088.22,3255.535761,47.6569699610605,True,False
2021-01-10 00:00:00,40088.22,40736.76,40087.15,40581.48,2697.151944,53.375061009292565,False,False
2021-01-10 01:00:00,40581.48,41350.0,40450.05,41141.56,4299.152502,58.869407254244656,False,False
2021-01-10 02:00:00,41141.55,41145.21,40814.04,40945.28,2353.852746,56.36271885768314,False,False
2021-01-10 03:00:00,40942.75,40991.2,40250.0,40316.64,2477.288512,49.14498969577115,False,False
2021-01-10 04:00:00,40320.67,40602.29,40050.0,40342.46,2786.996809,49.43142613256186,False,False
2021-01-10 05:00:00,40342.46,40665.23,40260.0,40451.84,2044.479107,50.69826984621076,False,False
2021-01-10 06:00:00,40451.74,41073.26,40350.0,40904.5,2194.912951,55.64997818224168,False,False
2021-01-10 07:00:00,40904.5,41066.62,40660.88,40978.57,2143.462273,56.42127636979411,False,False
2021-01-10 08:00:00,40978.57,41033.0,40555.0,40798.29,2415.931335,53.96146343789835,False,False
2021-01-10 09:00:00,40798.3,41060.0,40732.0,40768.48,2642.958747,53.54576023298079,False,False
2021-01-10 10:00:00,40768.3,40850.0,40000.0,40429.2,5145.086741,48.92599129929219,False,False
2021-01-10 11:00:00,40429.19,40429.56,38888.0,39181.76,8619.31148,36.46788929154883,True,False
2021-01-10 12:00:00,39175.09,39777.77,38450.0,39538.57,6929.936839,41.08864783141043,False,False
2021-01-10 13:00:00,39538.56,40126.0,39426.59,39800.9,3799.316603,44.296386537012296,False,False
2021-01-10 14:00:00,39800.89,39847.26,39247.54,39431.59,3199.914023,40.91848252428322,False,False
2021-01-10 15:00:00,39431.58,39934.76,39062.91,39671.81,3219.502219,43.91442165434891,False,False
2021-01-10 16:00:00,39671.82,39757.55,39186.16,39234.29,2904.113456,39.94175671850981,False,False
2021-01-10 17:00:00,39232.76,39388.2,37200.0,38571.86,12879.620696,34.80753310348584,False,False
2021-01-10 18:00:00,38571.95,38778.0,37675.3,38109.68,6090.671447,31.741795722276265,False,False
2021-01-10 19:00:00,38106.11,38536.65,37111.0,37456.77,4232.502555,27.991125188350793,True,False
2021-01-10 20:00:00,37472.4,37793.5,35111.11,37718.88,18938.329804,31.490904130749982,False,False
2021-01-10 21:00:00,37727.29,38288.17,37525.22,38055.3,7661.059573,35.803593764852835,False,False
2021-01-10 22:00:00,38052.58,39000.0,37852.09,38428.23,4739.668521,40.29075568760219,False,False
2021-01-10 23:00:00,38429.85,38692.79,37935.92,38150.02,3794.32362,38.14851267963999,False,False
2021-01-11 00:00:00,38150.02,38264.74,36501.0,37192.1,7568.894487,31.866015866598758,False,False
2021-01-11 01:00:00,37192.1,37824.0,36700.09,37237.66,4215.99647,32.43593026075406,False,False
2021-01-11 02:00:00,37237.67,37411.0,36123.45,36363.94,6796.573064,27.657999513870664,False,False
2021-01-11 03:00:00,36363.93,36697.97,33600.0,35438.23,18753.360082,23.678291442472826,False,False
2021-01-11 04:00:00,35438.23,35999.95,34300.0,35544.0,9555.241658,25.006079450757028,False,False
2021-01-11 05:00:00,35542.92,35924.19,34500.18,34904.73,7098.497134,22.46250029693958,False,False
2021-01-11 06:00:00,34904.73,34904.73,32550.0,32872.63,15763.148707,16.660942224634724,True,False
2021-01-11 07:00:00,32843.26,34739.98,32538.0,34375.34,12674.171281,30.878214479415035,False,False
2021-01-11 08:00:00,34372.25,35919.86,34101.01,35430.0,8456.95988,38.77287633991988,False,False
2021-01-11 09:00:00,35430.0,35788.06,34800.0,35765.98,5625.533362,41.08151411264758,False,False
2021-01-11 10:00:00,35765.98,36360.0,35238.01,35367.6,6245.55977,39.19437271131351,False,False
2021-01-11 11:00:00,35368.81,35471.0,34020.0,34198.56,7167.266632,34.22583509899921,False,False
2021-01-11 12:00:00,34198.55,35110.0,33308.01,34275.64,9904.293083,34.81260189324,False,False
2021-01-11 13:00:00,34273.49,34450.0,32700.0,32813.71,12794.350869,29.446975427401455,False,False
2021-01-11 14:00:00,32808.92,33770.11,31115.0,33299.12,23220.782629,33.13223098301219,False,False
2021-01-11 15:00:00,33291.56,33679.74,31415.9,31580.0,11202.318772,27.628138159808188,False,False
2021-01-11 16:00:00,31582.82,32250.0,30420.0,31777.19,20017.085148,29.08341710976414,False,False
2021-01-11 17:00:00,31771.77,33585.17,30701.8,32839.87,16685.080917,36.49462950270835,False,False
2021-01-11 18:00:00,32848.96,33300.0,32432.32,32562.1,7184.911616,35.45172079401979,False,False
2021-01-11 19:00:00,32562.1,32737.4,31215.0,32254.62,7289.184361,34.28377629741074,False,False
2021-01-11 20:00:00,32254.63,33465.48,31408.07,33409.8,8540.913647,42.01295477681213,False,False
2021-01-11 21:00:00,33410.75,34466.0,33076.05,33968.09,9804.011673,45.357856303929715,False,False
2021-01-11 22:00:00,33962.22,34892.74,33650.0,34359.07,5403.703631,47.635916725993795,False,False
2021-01-11 23:00:00,34361.16,35638.55,34361.16,35404.47,9188.299414,53.24830268218046,False,False
2021-01-12 00:00:00,35410.37,35547.19,34287.34,34929.98,6612.036381,50.59752938358345,False,False
2021-01-12 01:00:00,34929.99,35457.0,33880.0,34289.3,5087.44237,47.18211788697665,False,False
2021-01-12 02:00:00,34289.3,34623.87,33677.03,34399.99,4906.329506,47.83724585798935,False,False
2021-01-12 03:00:00,34400.0,34998.94,34182.24,34984.96,3550.253921,51.27671642954412,False,False
2021-01-12 04:00:00,34984.95,35326.42,34520.69,35287.67,4020.857514,53.00364017833823,False,False
2021-01-12 05:00:00,35284.05,35889.0,34971.24,35882.68,5053.275954,56.28356248938986,False,False
2021-01-12 06:00:00,35882.68,36348.0,35720.43,35993.93,6584.657524,56.88938305627977,False,False
2021-01-12 07:00:00,35998.56,36628.0,35617.67,36413.6,6162.134286,59.187063768398836,False,False
2021-01-12 08:00:00,36413.6,36499.98,35587.86,35773.24,5138.337685,54.42086817466825,False,False
2021-01-12 09:00:00,35773.23,36150.67,35370.21,35925.76,3783.316743,55.3432681568838,False,False
2021-01-12 10:00:00,35925.76,36150.71,34757.0,35085.77,6437.927506,49.41236441441533,False,False
2021-01-12 11:00:00,35085.76,35841.01,35084.92,35410.99,4770.002252,51.57609743984283,False,False
2021-01-12 12:00:00,35410.99,35688.82,34850.0,35014.75,4399.509683,48.83540776510562,False,False
2021-01-12 13:00:00,35012.96,35399.7,33250.0,33291.06,10038.225095,39.10144423003573,True,False
2021-01-12 14:00:00,33286.0,34064.25,32531.0,33426.47,11811.355949,40.111338167865796,False,False
2021-01-12 15:00:00,33416.47,34285.71,33406.88,33829.4,6681.453942,43.13330907090659,False,False
2021-01-12 16:00:00,33829.4,35000.0,33819.11,34998.9,5939.785493,50.880664146846804,False,False
2021-01-12 17:00:00,34998.91,35289.67,34560.0,35012.53,5686.970759,50.96451091508637,False,False
2021-01-12 18:00:00,35012.54,35550.0,34810.01,35040.78,4048.613144,51.15063391929821,False,False
2021-01-12 19:00:00,35040.78,35040.79,34178.89,34685.11,3815.680014,48.647064448316726,False,False
2021-01-12 20:00:00,34686.1,34702.22,33730.0,34287.95,5034.976316,45.942918326315294,False,False
2021-01-12 21:00:00,34287.95,34877.28,33801.04,34719.03,4053.704056,49.24101585815882,False,False
